word,jyutping,occured,ratio
長江,coeng4gong1,1,8.33493E-06
恆生銀行,hang4sang1ngan4hong4,1,8.33493E-06
股,gu2,6,5.00096E-05
地產,dei6caan2,4,3.33397E-05
新鴻基地產,san1hung4gei1dei6caan2,1,8.33493E-06
紅籌股,hung4cau4gu2,5,4.16747E-05
註冊,zyu3caak3,4,3.33397E-05
地,dei6,3,2.50048E-05
偏偏,pin1pin1,1,8.33493E-06
稅收,seoi3sau1,2,1.66699E-05
利得稅,lei6dak1seoi3,1,8.33493E-06
嚟,lei4,2,1.66699E-05
有份,jau5fan2,2,1.66699E-05
集資,zaap6zi1,2,1.66699E-05
啲啲,di1di1,1,8.33493E-06
啲,di1,47,0.000391742
艱難,gaan1naan4,1,8.33493E-06
死𦧲難𦧲,sei2loe2laan6loe2,2,1.66699E-05
黑錢,haak1cin2,1,8.33493E-06
𦧲,loe2,3,2.50048E-05
交易場,gaau1jik6coeng4,1,8.33493E-06
弊,bai6,2,1.66699E-05
大粒佬,daai6lap1lou2,1,8.33493E-06
中信泰富,zung1seon3taai3fu3,2,1.66699E-05
恆生,hang4sang1,1,8.33493E-06
紅籌成份股,hung4cau2sing4fan6gu2,1,8.33493E-06
成份股,sing4fan6gu2,1,8.33493E-06
恆生指數,hang4sang1zi2sou3,2,1.66699E-05
升升,sing1sing1,1,8.33493E-06
升升跌跌,sing1sing1dit3dit3,1,8.33493E-06
活力先生,wut6lik6sin1saang1,2,1.66699E-05
賓騰,ban1tang4,2,1.66699E-05
跑馬,paau2maa5,3,2.50048E-05
馬主,maa5zyu2,3,2.50048E-05
賓,ban1,1,8.33493E-06
副,fu3,5,4.16747E-05
主席,zyu2zik6,4,3.33397E-05
錢君,cin4gwan1,1,8.33493E-06
錢,cin4,5,4.16747E-05
榮,wing4,5,4.16747E-05
智建,zi3gin6,2,1.66699E-05
懵gwing2,mung2gwing2,1,8.33493E-06
bung2gwing2,bung2gwing2,1,8.33493E-06
毅人,ngai6jan4,2,1.66699E-05
越秀投資,jyut6sau3tau4zi1,3,2.50048E-05
越秀,jyut6sau3,1,8.33493E-06
越秀投豬,jyut6sau3tau4zyu1,1,8.33493E-06
幕後,mok6hau6,1,8.33493E-06
市長,si5zoeng2,4,3.33397E-05
省長,saang2zoeng2,1,8.33493E-06
仲有,zung6jau5,1,8.33493E-06
銀建,ngan4gin6,1,8.33493E-06
北,bak1,1,8.33493E-06
北控,bak1hung3,2,1.66699E-05
一千幾二千,jat1cin1gei2ji6cin1,1,8.33493E-06
合理,hap6lei5,1,8.33493E-06
水平,seoi2ping4,3,2.50048E-05
光大明輝,gwong1daai6ming4fai1,1,8.33493E-06
光大實業,gwong1daai6sat6jip6,1,8.33493E-06
光大,gwong1daai6,1,8.33493E-06
幕後,mok6hau6,1,8.33493E-06
操縱,cou1zung3,1,8.33493E-06
上海市,soeng6hoi2si5,1,8.33493E-06
朱,zyu1,6,5.00096E-05
鎔基,jung4gei1,4,3.33397E-05
十五大,sap6ng5daai6,1,8.33493E-06
閒,haan4,3,2.50048E-05
書記,syu1gei3,1,8.33493E-06
排位,paai4wai2,1,8.33493E-06
仲係,zung6hai6,3,2.50048E-05
委員,wai2jyun4,1,8.33493E-06
失控,sat1hung3,5,4.16747E-05
個個,go3go3,1,8.33493E-06
表,biu2,1,8.33493E-06
抽獎,zau1zoeng2,1,8.33493E-06
中,zung3,6,5.00096E-05
雙,soeng1,3,2.50048E-05
盈利,jing4lei6,1,8.33493E-06
二萬五一,ji6maan6m5jat1,1,8.33493E-06
落標價,lok6biu1gaa3,1,8.33493E-06
股,gu2,2,1.66699E-05
二五萬五,ji6m5maan6m5,1,8.33493E-06
開市,hoi1si5,1,8.33493E-06
bung4,bung4,2,1.66699E-05
四萬八,sei3maan6baat3,1,8.33493E-06
股價,gu2gaa3,1,8.33493E-06
五十二,m5sap6ji6,2,1.66699E-05
咪,mai6,1,8.33493E-06
發,faat3,1,8.33493E-06
北京市,bak1ging1si5,2,1.66699E-05
中央,zung1joeng1,1,8.33493E-06
中南海,zung1laam4hoi2,1,8.33493E-06
山高黃帝遠,saan1gou1wong4dai3jyun5,1,8.33493E-06
江,gong1,3,2.50048E-05
澤民,zaak6man4,1,8.33493E-06
控,hung3,2,1.66699E-05
集體,zaap6tai2,1,8.33493E-06
bung4,bung4,1,8.33493E-06
bung2,bung2,1,8.33493E-06
日日,jat6jat6,1,8.33493E-06
哺,bou6,1,8.33493E-06
財經,coi4ging1,1,8.33493E-06
經濟日報,ging1zai3jat6bou3,1,8.33493E-06
專欄,zyun1laan4,2,1.66699E-05
作家,zok3gaa1,1,8.33493E-06
本金,bun2gam1,1,8.33493E-06
炒股票,caau2gu2piu3,3,2.50048E-05
成,seng4,4,3.33397E-05
三十幾萬,saam1sap6gei2maan6,2,1.66699E-05
一模一樣,jat1mou4jat1joeng6,1,8.33493E-06
賭搏,dou2bok3,1,8.33493E-06
搞錯,gaau2co3,1,8.33493E-06
同樣,tung4joeng6,1,8.33493E-06
阿叻,aa3lek1,2,1.66699E-05
話齋,waa6zaai1,1,8.33493E-06
專業,zyun1jip6,1,8.33493E-06
業餘,jip6jyu4,1,8.33493E-06
價位,gaa3wai2,2,1.66699E-05
重新,cung4san1,1,8.33493E-06
三四,saam1sei3,1,8.33493E-06
長線,coeng4sin3,1,8.33493E-06
投資,tau4zi1,3,2.50048E-05
肥貓,fei4maau1,2,1.66699E-05
dan4dan3dan4dan3,dan4dan3dan4dan3,2,1.66699E-05
股市,gu2si5,3,2.50048E-05
工業,gung1jip6,3,2.50048E-05
公共,gung1gung6,1,8.33493E-06
事業,si6jip6,4,3.33397E-05
運輸,wan6syu1,1,8.33493E-06
娛樂,jyu4lok6,1,8.33493E-06
嘢,je5,2,1.66699E-05
晨,san4,1,8.33493E-06
嘅.,ge3,1,8.33493E-06
唔緊要,m4gan2jiu3,2,1.66699E-05
九十九,gau2sap6gau2,2,1.66699E-05
似,ci5,1,8.33493E-06
碧慧,bik1wai6,2,1.66699E-05
大瀑布,daai6buk6bou3,4,3.33397E-05
跑出,paau2ceot1,4,3.33397E-05
入Q,jap6kiu1,1,8.33493E-06
口口聲聲,hau2hau2seng1seng1,1,8.33493E-06
服,fuk6,1,8.33493E-06
嘢,je5,2,1.66699E-05
dan1dan1dan1dan1,dan1dan1dan1dan1,1,8.33493E-06
時限,si4haan6,1,8.33493E-06
已,ji5,1,8.33493E-06
but1but1,but1but1,1,8.33493E-06
廉政公署,lim4zing3gung1cyu5,1,8.33493E-06
助理,zo6lei5,1,8.33493E-06
調查,tiu4caa4,1,8.33493E-06
下午,haa6m5,1,8.33493E-06
十時,sap6si4,1,8.33493E-06
四十三分,sei3sap6saam1fan1,1,8.33493E-06
一九九七年,jat1gau2gau2cat1nin4,1,8.33493E-06
二十二日,ji6sap6ji6jat6,1,8.33493E-06
大,daai6,1,8.33493E-06
廉政行動,lim4zing3hang4dung6,1,8.33493E-06
小芙蓉,siu2fu4jung4,4,3.33397E-05
今晚,gam1maan5,9,7.50144E-05
兇手,hung1sau2,1,8.33493E-06
小芙蟲,siu2fu4cung4,1,8.33493E-06
情人,cing4jan4,1,8.33493E-06
淫賤,jam4zin6,1,8.33493E-06
周,zau1,7,5.83445E-05
海媚,hoi2mei4,5,4.16747E-05
白黐,baak6ci1,3,2.50048E-05
笑話,siu3waa2,3,2.50048E-05
妹,mui1,2,1.66699E-05
單,daan1,1,8.33493E-06
位,wai2,1,8.33493E-06
基本,gei1bun2,2,1.66699E-05
嗰個,go2go3,1,8.33493E-06
之上,zi1soeng6,3,2.50048E-05
認真,jing6zan1,5,4.16747E-05
英文,jing1man4,1,8.33493E-06
扮,baan6,1,8.33493E-06
ek1,ek1,1,8.33493E-06
sek4,sek4,1,8.33493E-06
si4,si4,2,1.66699E-05
aa6,aa6,1,8.33493E-06
sek1,sek1,1,8.33493E-06
晌,hoeng2,1,8.33493E-06
aa6sek1si4,aa6sek1si4,2,1.66699E-05
ek1sek4si4,ek1sek4si4,1,8.33493E-06
三十二,saam1sap6ji6,2,1.66699E-05
種類,zung2leoi6,2,1.66699E-05
原始,jyun4ci2,1,8.33493E-06
亂,lyun6,1,8.33493E-06
比,bei2,3,2.50048E-05
廢,fai3,1,8.33493E-06
半導體,bun3dou6tai2,1,8.33493E-06
基本,gei1bun2,1,8.33493E-06
學習,hok6zaap6,1,8.33493E-06
入門,jap6mun4,1,8.33493E-06
dan4dan3dan4dan3,dan4dan3dan4dan3,1,8.33493E-06
eu1eu1eu1eu1,eu1eu1eu1eu1,2,1.66699E-05
夠鐘,gau3zung1,2,1.66699E-05
對話,deoi3waa6,1,8.33493E-06
遊戲,jau4hei3,9,7.50144E-05
插,caap3,3,2.50048E-05
三百幾,saam1baak3gei2,2,1.66699E-05
有賴,jau5laai6,1,8.33493E-06
出產,ceot1caan2,1,8.33493E-06
簡直,gaan2zik6,2,1.66699E-05
王國,wong4gwok3,1,8.33493E-06
熱門,jit6mun2,2,1.66699E-05
地點,dei6dim2,1,8.33493E-06
好景,hou2ging2,6,5.00096E-05
信和,seon3wo2,1,8.33493E-06
深水埗,sam1seoi2bou2,2,1.66699E-05
黃金,wong4gam1,1,8.33493E-06
東方188,dung1fong1jat1baat3baat3,1,8.33493E-06
商場,soeng1coeng4,3,2.50048E-05
聚集,zeoi6zaap6,3,2.50048E-05
無,mou5,1,8.33493E-06
焗,guk6,1,8.33493E-06
吸引,kap1jan5,6,5.00096E-05
壞,waai6,2,1.66699E-05
緊,gan2,3,2.50048E-05
為之,wai4zi1,1,8.33493E-06
燒,siu1,2,1.66699E-05
破壞,po3waai6,2,1.66699E-05
程式,cing4sik1,1,8.33493E-06
手掣,sau2zai3,1,8.33493E-06
全套,cyun4tou3,1,8.33493E-06
一千二百,jat1cin1ji6baak3,1,8.33493E-06
任天堂,jam6tin1tong4,5,4.16747E-05
一代,jat1doi6,2,1.66699E-05
機王,gei1wong4,2,1.66699E-05
一九九三年,jat1gau2gau2saam1nin4,1,8.33493E-06
超級任天堂,ciu1kap1jam6tin1tong4,2,1.66699E-05
法,faat3,2,1.66699E-05
宣傳,syun1cyun4,4,3.33397E-05
盒盒,hap6hap6,1,8.33493E-06
打工仔,daa2gung1zai2,1,8.33493E-06
在,zoi6,5,4.16747E-05
咪,mai6,1,8.33493E-06
常,soeng4,2,1.66699E-05
龍珠,lung4zyu1,3,2.50048E-05
夜,je6,8,6.66794E-05
紅白機,hung4baak6gei1,2,1.66699E-05
盒帶,hap6daai2,1,8.33493E-06
鴨寮街,aap3liu4gaai1,1,8.33493E-06
有得,jau5dak1,3,2.50048E-05
垃圾佬,laap6saap3lou2,1,8.33493E-06
項,hong6,2,1.66699E-05
壞處,waai6cyu3,2,1.66699E-05
優點,jau1dim2,2,1.66699E-05
令到,ling6dou3,9,7.50144E-05
沈迷,cam4mai4,1,8.33493E-06
讀,duk6,1,8.33493E-06
孤單,gu1daan1,1,8.33493E-06
單獨,daan1duk6,1,8.33493E-06
建議,gin3ji5,3,2.50048E-05
套餐,tou3caan1,1,8.33493E-06
有用,jau5jung6,2,1.66699E-05
益智,jik1zi3,2,1.66699E-05
小朋友,siu2pang4jau5,3,2.50048E-05
思想,si1soeng2,1,8.33493E-06
勝任,sing1jam6,2,1.66699E-05
能,nang4,1,8.33493E-06
勝任,sing1jam6,1,8.33493E-06
生意,saang1ji3,20,0.000166699
桀桀,kit1kit1,1,8.33493E-06
卡卡,kaa1kaa1,1,8.33493E-06
觸覺,zuk1gok3,2,1.66699E-05
主婦,zyu2fu5,2,1.66699E-05
煮,zyu2,3,2.50048E-05
打掃,daa2sou3,1,8.33493E-06
整理,zing2lei5,1,8.33493E-06
有錢佬,jau5cin2lou2,4,3.33397E-05
有機,jau5gei1,1,8.33493E-06
祝,zuk1,1,8.33493E-06
成功,sing4gung1,6,5.00096E-05
敏感,man5gam2,1,8.33493E-06
出面,ceot1min2,1,8.33493E-06
內裏,noi6leoi5,1,8.33493E-06
含意,ham4ji3,1,8.33493E-06
一邊,jat1bin1,3,2.50048E-05
弱,joek6,3,2.50048E-05
後果,hau6gwo2,4,3.33397E-05
女人,neoi5jan2,9,7.50144E-05
系統,hai6tung2,5,4.16747E-05
分析力,fan1sik1lik6,1,8.33493E-06
到時,dou3si4,1,8.33493E-06
記者,gei3ze2,6,5.00096E-05
大把,daai6baa2,3,2.50048E-05
韓國,hon4gwok3,6,5.00096E-05
韓國人,hon4gwok3jan4,1,8.33493E-06
中國人,zung1gwok3jan4,2,1.66699E-05
不特止,bat1dak6zi2,2,1.66699E-05
抄,caau1,3,2.50048E-05
日本人,jat6bun2jan4,2,1.66699E-05
偏幫,pin1bong1,2,1.66699E-05
舊時,gau6si4,6,5.00096E-05
奧運,ou3wan6,1,8.33493E-06
人格,jan4gaak3,1,8.33493E-06
歐洲人,au1zau1jan4,1,8.33493E-06
辣,laat6,5,4.16747E-05
背囊,bui3nong4,2,1.66699E-05
樽,zeon1,1,8.33493E-06
調味品,tiu4mei6ban2,1,8.33493E-06
辣醬,laat6zoeng3,1,8.33493E-06
辣膏,laat6gou1,1,8.33493E-06
辣油,laat6jau4,1,8.33493E-06
泡菜,paau3coi3,2,1.66699E-05
醃,jip3,2,1.66699E-05
辛辣麵,san1laat6min6,2,1.66699E-05
好味,hou2mei6,7,5.83445E-05
呢,ne1,1,8.33493E-06
好食,hou2sik6,9,7.50144E-05
熠,saap6,3,2.50048E-05
薯仔,syu4zai2,6,5.00096E-05
牛油,ngau4jau4,7,5.83445E-05
好味道,hou2mei6dou6,3,2.50048E-05
純,seon4,2,1.66699E-05
西式,sai1sik1,1,8.33493E-06
酸辣湯,syun1laat6tong1,3,2.50048E-05
需要,seoi1jiu3,2,1.66699E-05
醋,cou3,2,1.66699E-05
拗,aau3,2,1.66699E-05
炒菜,caau2coi3,1,8.33493E-06
蒸魚,zing1jyu2,1,8.33493E-06
南丫島,naam4aa1dou2,2,1.66699E-05
攤檔,taan1dong3,1,8.33493E-06
舖頭,pou3tau2,11,9.16842E-05
行山,haang4saan1,1,8.33493E-06
陰暗,jam1am3,1,8.33493E-06
阿威,aa3wai1,5,4.16747E-05
冷衫,laang1saam1,1,8.33493E-06
外套,ngoi6tou3,1,8.33493E-06
搭船,daap3syun4,1,8.33493E-06
字,zi6,3,2.50048E-05
攰,gui6,6,5.00096E-05
姑媽,gu1maa1,2,1.66699E-05
晨早,san4zou2,2,1.66699E-05
親戚,can1cik1,3,2.50048E-05
八點鐘,baat3dim2zung1,2,1.66699E-05
落筆,lok6bat1,2,1.66699E-05
做冬,zou6dung1,1,8.33493E-06
星期日,sing1kei4jat6,3,2.50048E-05
聽晚,ting1maan5,1,8.33493E-06
大本營,daai6bun2jing4,1,8.33493E-06
乜乜,mat1mat1,1,8.33493E-06
同鄉會,tung4hoeng1wui2,1,8.33493E-06
專,zyun1,2,1.66699E-05
同,tung4,2,1.66699E-05
番禺,pun1jyu4,2,1.66699E-05
臨,lam4,1,8.33493E-06
坐船,co5syun4,1,8.33493E-06
覺,gaau3,2,1.66699E-05
查經,caa4ging1,1,8.33493E-06
精神,zing1san4,2,1.66699E-05
夜瞓,je6fan3,1,8.33493E-06
走走,zau2zau2,1,8.33493E-06
糴糴,dek3dek3,1,8.33493E-06
經文,ging1man4,2,1.66699E-05
拏更,laa1gaang1,1,8.33493E-06
祈禱,kei4tou2,4,3.33397E-05
天父,tin1fu6,1,8.33493E-06
多謝,do1ze6,12,0.000100019
阿晴晴,aa3cing4cing2,1,8.33493E-06
求,kau4,5,4.16747E-05
智慧,zi3wai3,1,8.33493E-06
聖靈,sing3ling4,1,8.33493E-06
帶領,daai3ling5,1,8.33493E-06
以下,ji5haa6,3,2.50048E-05
奉,fung6,1,8.33493E-06
基督,gei1duk1,2,1.66699E-05
名,ming4,1,8.33493E-06
阿們,aa3mun4,1,8.33493E-06
課,fo3,2,1.66699E-05
何謂,ho4wai6,1,8.33493E-06
把握,baa2aak1,1,8.33493E-06
明朗,ming4long5,1,8.33493E-06
表現,biu2jin6,1,8.33493E-06
盼望,paan3mong6,1,8.33493E-06
聖經,sing3ging1,13,0.000108354
希伯來書,hei1baak3loi4syu1,3,2.50048E-05
章,zoeng1,9,7.50144E-05
節,zit3,12,0.000100019
正話,zing3waa6,3,2.50048E-05
解釋,gaai2sik1,1,8.33493E-06
信,seon3,1,8.33493E-06
所,so2,3,2.50048E-05
實底,sat6dai2,1,8.33493E-06
確據,kok3geoi3,2,1.66699E-05
世紀,sai3gei2,1,8.33493E-06
年輕,nin4hing1,1,8.33493E-06
鋼線,gong3sin2,6,5.00096E-05
專家,zyun1gaa1,3,2.50048E-05
尼亞瓜拉,nei4aa3gwaa1laai1,1,8.33493E-06
瀑布,buk6bou3,3,2.50048E-05
邊,bin6,2,1.66699E-05
坐櫈,co5dang3,1,8.33493E-06
擔,daam1,1,8.33493E-06
櫈,dang3,1,8.33493E-06
雞蛋,gai1daan2,1,8.33493E-06
圍觀,wai4gun1,1,8.33493E-06
孭起,me1hei2,1,8.33493E-06
舉手,geoi2sau2,2,1.66699E-05
擺低,baai2dai1,2,1.66699E-05
故事,gu3si6,2,1.66699E-05
真正,zan1zing3,2,1.66699E-05
頭腦,tau4nou5,4,3.33397E-05
單止,daan1zi2,1,8.33493E-06
認知,jing6zi1,1,8.33493E-06
挨,aai1,1,8.33493E-06
辛,san1,2,1.66699E-05
櫈仔,dang3zai2,1,8.33493E-06
平安,ping4on1,1,8.33493E-06
憂慮,jau1leoi6,1,8.33493E-06
推動力,teoi1dung6lik6,1,8.33493E-06
變做,bin3zou6,1,8.33493E-06
清楚,cing1co2,1,8.33493E-06
枉費,wong2fai3,1,8.33493E-06
得到,dak1dou3,6,5.00096E-05
神,san4,22,0.000183368
情感,cing4gam2,1,8.33493E-06
理性,lei5sing3,1,8.33493E-06
真實,zan1sat6,2,1.66699E-05
噉,gam2,8,6.66794E-05
承諾,sing4lok3,1,8.33493E-06
憑住,pang4zyu6,2,1.66699E-05
根據,gan1geoi3,2,1.66699E-05
理,lei5,1,8.33493E-06
理性,lei5sing3,1,8.33493E-06
人物,jan4mat2,1,8.33493E-06
約翰福音,joek3hon6fuk1jam1,1,8.33493E-06
背景,bui3ging2,2,1.66699E-05
耶穌,je4sou1,11,9.16842E-05
復活,fuk6wut6,5,4.16747E-05
顯現,hin2jin6,1,8.33493E-06
多瑪,do1maa5,5,4.16747E-05
輪流,leon4lau2,1,8.33493E-06
門徒,mun4tou4,2,1.66699E-05
親眼,can1ngaan5,5,4.16747E-05
福,fuk1,2,1.66699E-05
主,zyu2,1,8.33493E-06
終於,zung1jyu1,2,1.66699E-05
廿七,jaa6cat1,1,8.33493E-06
肋膀,laak6pong4,1,8.33493E-06
賞賜,soeng2ci3,1,8.33493E-06
賞賜,soeng2ci3,1,8.33493E-06
尋找,cam4zaau2,1,8.33493E-06
跟從,gan1cung4,1,8.33493E-06
經驗,ging1jim6,3,2.50048E-05
初信,co1seon3,1,8.33493E-06
嗰個,go2go3,1,8.33493E-06
階段,gaai1dyun6,3,2.50048E-05
說話,syut3waa6,1,8.33493E-06
根基,gan1gei1,1,8.33493E-06
羅馬書,lo4maa5syu1,2,1.66699E-05
信道,seon3dou6,1,8.33493E-06
聽道,teng1dou6,3,2.50048E-05
從,cung4,1,8.33493E-06
同樣,tung4joeng2,1,8.33493E-06
道,dou6,1,8.33493E-06
冇錯,mou5co3,2,1.66699E-05
道理,dou6lei5,2,1.66699E-05
福音,fuk1jam1,3,2.50048E-05
樣,joeng2,1,8.33493E-06
接受,zip3sau6,10,8.33493E-05
增加,zang1gaa1,4,3.33397E-05
實踐,sat6cin2,2,1.66699E-05
聽道,teng1dou6,1,8.33493E-06
來源,loi4jyun4,1,8.33493E-06
分享,fan1hoeng2,2,1.66699E-05
見証,gin3zing3,1,8.33493E-06
經歷,ging1lik6,1,8.33493E-06
噉,gam2,5,4.16747E-05
穩固,wan2gu3,1,8.33493E-06
默想,mak6soeng2,1,8.33493E-06
阿慧,aa3wai6,4,3.33397E-05
九成,gau2sing4,4,3.33397E-05
聯絡人,lyun4lok6jan4,1,8.33493E-06
啩,gwaa3,1,8.33493E-06
初頭,co1tau4,2,1.66699E-05
義不容情,ji6bat1jung4cing4,2,1.66699E-05
日華,jat6waa4,1,8.33493E-06
搬走,bun1zau2,2,1.66699E-05
粧,zong1,1,8.33493E-06
老土,lou5tou2,2,1.66699E-05
○,jaap3,1,8.33493E-06
咀唇,zeoi2seon4,1,8.33493E-06
銀,ngan4,2,1.66699E-05
唇膏,seon4gou1,2,1.66699E-05
仔細,zi2sai3,2,1.66699E-05
木,muk1,1,8.33493E-06
咀,zeoi2,1,8.33493E-06
唔自然,m4zi6jin4,1,8.33493E-06
卅,saa1,1,8.33493E-06
八九,baat3gau2,2,1.66699E-05
怪雞,gwaai3gai1,1,8.33493E-06
偵輯,zing1cap1,1,8.33493E-06
八零一,baat3ling4jat1,1,8.33493E-06
直至,zik6zi3,1,8.33493E-06
上鏡,soeng5geng3,1,8.33493E-06
,gaak3,1,8.33493E-06
報,bou3,1,8.33493E-06
報到,bou3dou2,1,8.33493E-06
搦返,nik1faan1,1,8.33493E-06
掙,zaang1,1,8.33493E-06
離遠,lei4jyun5,2,1.66699E-05
怕醜,paa3cau2,1,8.33493E-06
惡,ok3,8,6.66794E-05
阿琪,aa3kei4,9,7.50144E-05
背後,bui3hau6,3,2.50048E-05
壞話,waai6waa2,1,8.33493E-06
提起,tai4hei2,1,8.33493E-06
口中,hau2zung1,1,8.33493E-06
巴士站,baa1si2zaam6,1,8.33493E-06
撞到,zong6dou2,1,8.33493E-06
有禮貌,jau5lai5maau6,1,8.33493E-06
純品,seon4ban2,1,8.33493E-06
天台,tin1toi2,1,8.33493E-06
平台,ping4toi4,1,8.33493E-06
大風,daai6fung1,1,8.33493E-06
心急,sam1gap1,2,1.66699E-05
焦,ziu1,1,8.33493E-06
戥,dang6,3,2.50048E-05
識路,sik1lou6,1,8.33493E-06
証,zing3,2,1.66699E-05
圖書証,tou4syu1zing3,1,8.33493E-06
廢,fai2,1,8.33493E-06
阿勇,aa3jung5,2,1.66699E-05
借書,ze3syu1,5,4.16747E-05
搞事,gaau2si6,1,8.33493E-06
過膠,gwo3gaau1,1,8.33493E-06
自私,zi6si1,1,8.33493E-06
科大,fo1daai6,3,2.50048E-05
自由,zi6jau4,1,8.33493E-06
阿珊,aa3saan1,3,2.50048E-05
出奇,ceot1kei4,2,1.66699E-05
跟住,gan1zyu6,15,0.000125024
期,kei4,2,1.66699E-05
把,baa2,3,2.50048E-05
扯,ce2,3,2.50048E-05
喘氣,cyun2hei3,1,8.33493E-06
乞人憎,haat1jan4zang1,1,8.33493E-06
深色,sam1sik1,2,1.66699E-05
淺色,cin2sik1,3,2.50048E-05
底色,dai2sik1,1,8.33493E-06
突出,dat6ceot1,2,1.66699E-05
格仔,gaak3zai2,2,1.66699E-05
杏,hang6,1,8.33493E-06
杏,hang2,1,8.33493E-06
差唔多,caa1m4do1,3,2.50048E-05
灰,fui1,4,3.33397E-05
阿美,aa3mei5,1,8.33493E-06
杏色,hang6sik1,1,8.33493E-06
恤衫,seot1saam1,1,8.33493E-06
大頭,daai6tau4,1,8.33493E-06
面色,min6sik1,1,8.33493E-06
背影,bui3jing2,1,8.33493E-06
朦,mung4,2,1.66699E-05
遠近,jyun5kan5,1,8.33493E-06
et1et1,et1et1,2,1.66699E-05
比較,bei2gaau3,10,8.33493E-05
粉,fan2,2,1.66699E-05
胭脂,jin1zi1,2,1.66699E-05
大細眼,daai6sai3ngaan5,2,1.66699E-05
右眼,jau6ngaan5,1,8.33493E-06
左眼,zo2ngaan5,1,8.33493E-06
阿嫲,aa3maa4,3,2.50048E-05
澳門,ou3mun2,7,5.83445E-05
阿太嫲,aa3taai3maa4,1,8.33493E-06
太嫲,taai3maa4,5,4.16747E-05
礁,ziu2,1,8.33493E-06
咭,kaat1,7,5.83445E-05
長途,coeng4tou4,1,8.33493E-06
年長,nin4zoeng2,1,8.33493E-06
九十,gau2sap6,1,8.33493E-06
身體,san1tai2,10,8.33493E-05
太公,taai3gung1,2,1.66699E-05
睇來,tai2lei4,1,8.33493E-06
行路,haang4lou6,1,8.33493E-06
四代同堂,sei3doi6tung4tong4,1,8.33493E-06
阿叔,aa3suk1,4,3.33397E-05
九五,gau2ng5,1,8.33493E-06
一千三百,jat1cin1saam1baak3,2,1.66699E-05
原裝,jyun4zong1,1,8.33493E-06
中文版,zung1man4baan2,2,1.66699E-05
睇睇,tai2tai2,2,1.66699E-05
五號,ng5hou6,3,2.50048E-05
手術,sau2seot6,4,3.33397E-05
三嬸,saam1sam2,1,8.33493E-06
急性,gap1sing3,1,8.33493E-06
刀,dou1,2,1.66699E-05
流,lau4,2,1.66699E-05
血,hyut3,8,6.66794E-05
失去,sat1heoi3,1,8.33493E-06
最弊,zeoi3bai6,1,8.33493E-06
製造,zai3zou6,3,2.50048E-05
元氣,jyun4hei3,1,8.33493E-06
捐血,gyun1hyut3,2,1.66699E-05
捐血,gyun1hyut3,1,8.33493E-06
捐,gyun1,1,8.33493E-06
換血,wun6hyut3,1,8.33493E-06
二氧化炭,ji6joeng5faa3taan3,1,8.33493E-06
清,cing1,1,8.33493E-06
新陳代謝,san1can4doi6ze6,1,8.33493E-06
細胞,sai3baau1,1,8.33493E-06
排出,paai4ceot1,1,8.33493E-06
體外,tai2ngoi6,1,8.33493E-06
捐血,gyun1hyut3,1,8.33493E-06
開刀,hoi1dou1,1,8.33493E-06
肌肉,gei1juk6,1,8.33493E-06
組織,zou2zik1,1,8.33493E-06
傷害,soeng1hoi6,3,2.50048E-05
姑姐,gu1ze1,1,8.33493E-06
蕃薯乾,faan1syu2gon1,1,8.33493E-06
叱咤,cik1caak1,1,8.33493E-06
樂壇,ok6taan4,1,8.33493E-06
流行榜,lau4hang4bong2,1,8.33493E-06
三點,saam1dim2,4,3.33397E-05
歌手,go1sau2,5,4.16747E-05
金,gam1,1,8.33493E-06
銀,ngan4,1,8.33493E-06
銅獎,tung4zoeng2,2,1.66699E-05
銀獎,ngan4zoeng2,2,1.66699E-05
華健,waa4gin6,1,8.33493E-06
台,toi4,4,3.33397E-05
商台,soeng1toi4,1,8.33493E-06
黎,lai4,14,0.000116689
好聽,hou2teng1,9,7.50144E-05
譜,pou2,1,8.33493E-06
氣,hei3,3,2.50048E-05
細細聲,sai3sai3seng1,1,8.33493E-06
蚊滋,man1zi1,1,8.33493E-06
細聲,sai3seng1,3,2.50048E-05
客觀,haak3gun1,2,1.66699E-05
強,koeng4,5,4.16747E-05
難度,naan4dou6,1,8.33493E-06
把,baa2,5,4.16747E-05
首,sau2,7,5.83445E-05
彭,paang4,2,1.66699E-05
羚,ling4,2,1.66699E-05
關,gwaan1,5,4.16747E-05
淑怡,suk6ji4,5,4.16747E-05
惠敏,wai6man5,1,8.33493E-06
演唱會,jin2coeng3wui2,2,1.66699E-05
大把,daai6baa2,1,8.33493E-06
歌星,go1sing1,5,4.16747E-05
慧嫻,wai6haan4,4,3.33397E-05
秀文,sau3man4,2,1.66699E-05
凍結,dung3git3,1,8.33493E-06
臨尾,lam4mei1,2,1.66699E-05
出碟,ceot1dip2,2,1.66699E-05
勢,sai3,1,8.33493E-06
寸,cyun3,1,8.33493E-06
家吓,gaa1haa5,1,8.33493E-06
十二點半,sap6ji6dim2bun3,1,8.33493E-06
燒烤,siu1haau1,2,1.66699E-05
碟,dip6,1,8.33493E-06
麻麻哋,maa4maa4dei2,1,8.33493E-06
石塘咀,sek6tong4zeoi2,2,1.66699E-05
䟴,an3,1,8.33493E-06
自助餐,zi6zo6caan1,3,2.50048E-05
泰式,taai3sik1,1,8.33493E-06
