word,phono,occured,ratio
一时一阵,yat1si4yat1jan6,1,1.20374E-06
莎可,sa1ho2,1,1.20374E-06
欧装,au1jong1,2,2.40748E-06
以旧换新,yi5gau6wun6san1,2,2.40748E-06
电器,din6hei3,4,4.81496E-06
转下,jyun3ha2,1,1.20374E-06
新款,san1fun2,9,1.08336E-05
阿六,a3luk6,1,1.20374E-06
六嫂,luk6sou2,5,6.01869E-06
陳生,chan4saang1,1,1.20374E-06
鉴明,gaam3ming4,2,2.40748E-06
西餐单,sai1chaan1daan1,1,1.20374E-06
脸,lim6,3,3.61122E-06
伯母,baak3mou5,1,1.20374E-06
订落嚟,deng6lok6lai4,1,1.20374E-06
阿珠,a3jyu1,6,7.22243E-06
待,doi6,4,4.81496E-06
阿八妹,a3baat3jyu1,1,1.20374E-06
定到,ding6dou3,2,2.40748E-06
八妹,baat3mui6,6,7.22243E-06
撞鬼撞马,jong6gwai2jong6ma5,1,1.20374E-06
偢,chiu2,2,2.40748E-06
強,keung5,3,3.61122E-06
一阵下,yat1jan6ha5,1,1.20374E-06
聪哥,chung1go1,2,2.40748E-06
倾倾,king1king1,3,3.61122E-06
提及,tai4kap6,1,1.20374E-06
赛百味,choi3baak3mei2,3,3.61122E-06
菜牌,choi3paai2,1,1.20374E-06
数据库,sou3geui3fu3,1,1.20374E-06
样野,yeung6ye5,2,2.40748E-06
拿唔到,na4m4dou3,1,1.20374E-06
只能够,ji2nang4kau3,1,1.20374E-06
登录,dang1luk6,3,3.61122E-06
服务器,fuk6mou6hei3,4,4.81496E-06
入唔,yap6m4,1,1.20374E-06
攻击,gung1gik1,1,1.20374E-06
获取,wok6cheui2,2,2.40748E-06
帐号,jeung3hou6,4,4.81496E-06
密码,mat6ma5,29,3.49084E-05
录度,luk6dou6,1,1.20374E-06
页面,yip6min2,4,4.81496E-06
爪哇,jaau2wa1,2,2.40748E-06
篇程,pin1ching4,1,1.20374E-06
广州话,gong2jau1wa2,13,1.56486E-05
美丽,mei5lai6,2,2.40748E-06
性行为,sing3hang4wai4,1,1.20374E-06
长头发,cheung4tau4faat3,1,1.20374E-06
只眼,jek3ngaan5,1,1.20374E-06
着住,jeuk6jyu6,2,2.40748E-06
橙色,chaang4sik1,1,1.20374E-06
布鞋,bou3haai4,1,1.20374E-06
莹莹,ying4ying4,2,2.40748E-06
呢啲男人,ni1di1naam4yan2,1,1.20374E-06
本心,bun2sam1,1,1.20374E-06
发尾,faat3mei5,1,1.20374E-06
染到,yim5dou3,1,1.20374E-06
区庄,au1jong1,1,1.20374E-06
去得,heui3dak1,4,4.81496E-06
刷卡,chaat3ka1,1,1.20374E-06
优盘,yau1pun4,3,3.61122E-06
见到面,gin3dou2min6,2,2.40748E-06
三分钟,saam1fan1jung1,1,1.20374E-06
搭翻,daap6faan1,1,1.20374E-06
站落,jaam6lok6,1,1.20374E-06
起动,hei2dung6,2,2.40748E-06
炒你,chaau2lei5,1,1.20374E-06
补水先,bou2seui2sin1,1,1.20374E-06
炒人,chaau2yan4,1,1.20374E-06
补水,bou2seui2,2,2.40748E-06
油鸡饭,yau4gai1faan6,1,1.20374E-06
昨晚,jok6maan5,2,2.40748E-06
第三方,dai6saam1fong1,5,6.01869E-06
别,bit6,1,1.20374E-06
大食佬,daai6sik6lou2,1,1.20374E-06
牛肉脯,au4yuk6fu2,1,1.20374E-06
卡路里,ka1lou6lei5,1,1.20374E-06
烤鸡腿堡,haau1gai1teui2bou2,1,1.20374E-06
大卡,daai6ka1,2,2.40748E-06
火腿,fo2teui2,2,2.40748E-06
必杀,bit1saat3,1,1.20374E-06
大武器,daai6mou5hei3,1,1.20374E-06
热量,yit6leung6,3,3.61122E-06
皆,gaai1,3,3.61122E-06
自动化,ji6dung6fa3,1,1.20374E-06
网页,mong5yip6,1,1.20374E-06
源代码,yun4doi6ma5,1,1.20374E-06
点办,dim2baan6,1,1.20374E-06
演示,yin2si6,2,2.40748E-06
用户名,yung6wu6meng2,2,2.40748E-06
用户,yung6wu6,1,1.20374E-06
纯正,seun4jing3,1,1.20374E-06
大头虾,daai6tau4ha1,3,3.61122E-06
大只佬,daai6jek3lou2,1,1.20374E-06
立交桥,laap6gaau1kiu4,1,1.20374E-06
久,gau2,5,6.01869E-06
十九号,sap6gau2hou6,12,1.44449E-05
消失,siu1sat1,1,1.20374E-06
抄我,chaau1ngo5,1,1.20374E-06
炒咯,chaau2lo1,1,1.20374E-06
油鸡,yau4gai1,1,1.20374E-06
罗村,lo4chyun1,12,1.44449E-05
傻閪顺,so4hai1seun3,1,1.20374E-06
乡里,heung1leui5,5,6.01869E-06
招大,jiu1daai6,6,7.22243E-06
升官,sing1gun1,2,2.40748E-06
閪佬,hai1lou2,10,1.20374E-05
卖老,maai6lou5,1,1.20374E-06
班长,baan1jeung2,5,6.01869E-06
傻閪全,so4hai1chyun4,2,2.40748E-06
老乡,lou5heung1,5,6.01869E-06
容纳,yung4naap6,1,1.20374E-06
冚家铲,ham6ga1chaan2,5,6.01869E-06
苦力,fu2lik6,2,2.40748E-06
人走茶涼,yan4jau2cha4leung4,1,1.20374E-06
做下野,jo6ha5ye5,3,3.61122E-06
电费,din6fai3,5,6.01869E-06
相对于,seung1deui3yu1,1,1.20374E-06
升天,sing1tin1,3,3.61122E-06
閪人,hai1yan4,1,1.20374E-06
感谢,gam2je6,4,4.81496E-06
拍手掌,paak3sau2jeung2,2,2.40748E-06
贱,jin6,1,1.20374E-06
整蛊下,jing2gu2ha2,3,3.61122E-06
争取,jang1cheui2,1,1.20374E-06
随随,cheui4cheui4,1,1.20374E-06
其其,kei4kei4,1,1.20374E-06
民仔,man4jai2,2,2.40748E-06
洗洁精,sai2git3jeng1,1,1.20374E-06
工期,gung1kei4,1,1.20374E-06
逆时,yik6si4,1,1.20374E-06
塘,tong4,7,8.42617E-06
标价,biu1ga3,2,2.40748E-06
勇宜,yung5yi4,1,1.20374E-06
勇吉,yung5gat1,1,1.20374E-06
家禽,ga1kam4,1,1.20374E-06
坛,taan4,3,3.61122E-06
包租,baau1jou1,1,1.20374E-06
规管,kwai1gun2,1,1.20374E-06
顶楼,deng2lau5,1,1.20374E-06
领下,ling5ha5,2,2.40748E-06
卫生间,wai6sang1gaan1,3,3.61122E-06
子,ji2,11,1.32411E-05
阿文仔,a3man4jai2,1,1.20374E-06
遂溪,seui6kai1,3,3.61122E-06
工钱,gung1chin2,1,1.20374E-06
蔗,je3,1,1.20374E-06
捐钱,gyun1chin2,3,3.61122E-06
今周,gam1jau1,1,1.20374E-06
磨石,mo4sek6,2,2.40748E-06
诺威,nok6wai1,1,1.20374E-06
健尼,gin6nei4,1,1.20374E-06
倾得,king1dak1,2,2.40748E-06
应唔应该,ying1m4ying1goi1,1,1.20374E-06
追求,jeui1kau4,2,2.40748E-06
湛江人,jaam3gong1yan4,1,1.20374E-06
舞厅,mou5teng1,1,1.20374E-06
做事,jou6si6,1,1.20374E-06
正规事,jing3kwai1si6,1,1.20374E-06
靠得住,kaau3dak1jyu6,3,3.61122E-06
小全,siu2chyun4,1,1.20374E-06
带到,daai3dou3,2,2.40748E-06
做出,jou6cheut1,1,1.20374E-06
秋荣,chau1wing4,2,2.40748E-06
面对,min6deui3,1,1.20374E-06
睇得,tai2dak1,2,2.40748E-06
听得出,teng1dak1cheut1,1,1.20374E-06
多多少少,do1do1siu2siu2,4,4.81496E-06
犹豫不决,yau4yu6bat1kyut3,1,1.20374E-06
难以决择,naan4yi5kyut3jaak6,1,1.20374E-06
尽力,jeun6lik6,4,4.81496E-06
后到,hau6dou3,1,1.20374E-06
观念,gung1lim6,1,1.20374E-06
阴影,yam1ying2,2,2.40748E-06
闹下,laau6ha2,1,1.20374E-06
内心,noi6sam1,1,1.20374E-06
夫妻,fu1chai1,3,3.61122E-06
谂得通,lam2dak1tung1,1,1.20374E-06
挡唔住,dong3m4jyu6,1,1.20374E-06
讲谈,gong2taam4,1,1.20374E-06
谈成,taam4sing4,1,1.20374E-06
退缩,teui3suk1,1,1.20374E-06
退宿,teui3suk1,1,1.20374E-06
反对,faan2deui3,8,9.62991E-06
潜力股,chim4lik6gu2,1,1.20374E-06
信心,seun3sam1,3,3.61122E-06
攞攞,lo2lo2,1,1.20374E-06
数字,sou3ji6,4,4.81496E-06
弗兰,fat1laan4,1,1.20374E-06
红仔,hung4jai2,1,1.20374E-06
李林,lei5lam4,1,1.20374E-06
系返嚟,hai6faan1lei4,1,1.20374E-06
要出,yiu3cheut1,1,1.20374E-06
密,mat6,4,4.81496E-06
倒咯,dou3lo1,1,1.20374E-06
当去,dong1heui3,1,1.20374E-06
出太阳,cheut1taai3yeung4,1,1.20374E-06
八九,baat3gau2,1,1.20374E-06
餐饭,chaan1faan6,1,1.20374E-06
开唔晒,hoi1m4saai3,1,1.20374E-06
公里数,gung1lei5sok3,2,2.40748E-06
悭钱,haan1chin2,3,3.61122E-06
四旧水,sei3gau6seui2,3,3.61122E-06
攞钱,lo2chin2,4,4.81496E-06
刘许静,lau4heui2jing6,1,1.20374E-06
欠,him3,11,1.32411E-05
搭返,daap6faan2,1,1.20374E-06
返唔,faan1m4,1,1.20374E-06
到去,dou3heui3,1,1.20374E-06
然,yin4,11,1.32411E-05
客运站,haak3wan6jaam6,6,7.22243E-06
商业,seung1yip6,3,3.61122E-06
支出,ji1cheut1,3,3.61122E-06
长福路,cheung4fuk1lou6,2,2.40748E-06
词,chi4,1,1.20374E-06
越早越,yut6jou2yut6,1,1.20374E-06
顶笼,ding2lung5,1,1.20374E-06
加油费,ga1yau4fai3,1,1.20374E-06
保守,bou2sau2,3,3.61122E-06
返左学,faan1jo2hok6,4,4.81496E-06
返攞学,faan1gan2hok6,2,2.40748E-06
王希婷,wong4hei1ting4,2,2.40748E-06
王文燕,wong4man2yin3,3,3.61122E-06
孤独,gu1duk6,1,1.20374E-06
肖康惠,siu1hong1wai6,2,2.40748E-06
𠺪,hei3,1,1.20374E-06
无所事事,mou4so2si6si6,2,2.40748E-06
重修,chung4sau1,1,1.20374E-06
雀圣,jeuk3sing3,1,1.20374E-06
沿途,yun4tou4,2,2.40748E-06
日语,yat6yu5,1,1.20374E-06
立信,laap6seun3,1,1.20374E-06
校服,haau6fuk6,3,3.61122E-06
训过笼,fan3go3lung4,1,1.20374E-06
搏老命,bok3lou5ming6,2,2.40748E-06
财仔,choi4jai2,1,1.20374E-06
放数,fong3sou3,1,1.20374E-06
借唔借钱,je3m4je3chin2,1,1.20374E-06
蔼婷,oi2ting4,1,1.20374E-06
行尸走肉,hang4si1jau2yuk6,3,3.61122E-06
双惠,seung1wai6,1,1.20374E-06
英国,ying1gok3,6,7.22243E-06
方洋,fong1yeung4,1,1.20374E-06
收音,sau1yam1,4,4.81496E-06
林泳,lam4wing6,3,3.61122E-06
邓心明,dang6sam1jeung1,4,4.81496E-06
周耀辉,jau1yiu6fai1,4,4.81496E-06
林力,lam4lik6,1,1.20374E-06
足足,jeui3jeui3,3,3.61122E-06
波钟,bo1jung1,1,1.20374E-06
房钱,fong2chin2,1,1.20374E-06
林永,lam4wing5,1,1.20374E-06
碌卡,luk1ka1,3,3.61122E-06
附属卡,fu6suk6ka1,2,2.40748E-06
碌唔到钱,luk1m4dou2chin2,1,1.20374E-06
限额,haan6aak2,3,3.61122E-06
睇完戏,tai2yun4hei3,1,1.20374E-06
揿下,gam6ha2,2,2.40748E-06
长龙,cheung4lung4,1,1.20374E-06
湿湿碎,sap1sap1seui3,1,1.20374E-06
汗臭,hon6chau3,1,1.20374E-06
蠢蠢地,cheun2cheun2dei2,1,1.20374E-06
原题,yun4tai4,1,1.20374E-06
店庆,dim3hing3,1,1.20374E-06
屯门,tyun4mun4,3,3.61122E-06
旺角,wong6gok3,30,3.61122E-05
仨,sam1,1,1.20374E-06
𥄫下,gap6ha5,1,1.20374E-06
折扣,jit3kau3,5,6.01869E-06
二十六,yi6a6luk6,4,4.81496E-06
香菜,heung1choi3,2,2.40748E-06
刺身,chi3san1,1,1.20374E-06
零舍,leng4se3,3,3.61122E-06
烤肉,haau1yuk6,3,3.61122E-06
烧肉,siu1yuk6,9,1.08336E-05
花样,fa1yeung6,1,1.20374E-06
西餐,sai1chaan1,3,3.61122E-06
沙律,sa1leut2,1,1.20374E-06
坐过来,cho5go3loi4,1,1.20374E-06
五十四,m5a6sei3,4,4.81496E-06
世界之窗,sai3gaai3ji1cheung1,3,3.61122E-06
美术馆,mei5seut6gun2,1,1.20374E-06
万几,maan6gei2,1,1.20374E-06
考车,haau2che1,2,2.40748E-06
考唔到,haau2m4dou3,1,1.20374E-06
办定,baan6ding6,1,1.20374E-06
诞,daan3,1,1.20374E-06
挂机,gwa3gei1,9,1.08336E-05
公婆,gung1po4,10,1.20374E-05
等唔等,dang2m4dang2,2,2.40748E-06
嫲嫲,ma4ma4,11,1.32411E-05
午餐,m5chaan1,2,2.40748E-06
姨姨,yi4yi4,9,1.08336E-05
李阳,lei5yeung4,4,4.81496E-06
笑咪咪,siu3mi1mi1,1,1.20374E-06
腰痛,yiu1tung3,3,3.61122E-06
颈筋,geng2gan1,1,1.20374E-06
屙尿,o1liu6,6,7.22243E-06
星期二十,sing1kei4yi6sap6,1,1.20374E-06
蛀,jyu3,1,1.20374E-06
霞姐,ha4je2,7,8.42617E-06
有得饮,yau5dak1yam2,1,1.20374E-06
连山,lin4saan1,1,1.20374E-06
声唔声,seng1m4seng1,1,1.20374E-06
纸尿片,ji2liu6pin2,1,1.20374E-06
二三十万,yi6saam1sap6maan6,1,1.20374E-06
农民工,nung4man4gung1,1,1.20374E-06
筹,chau4,4,4.81496E-06
诈,ja3,2,2.40748E-06
尼,lei4,2,2.40748E-06
咿咿哦哦,yi1yi1o6o6,1,1.20374E-06
海口,hoi2hau2,1,1.20374E-06
猪腰,jyu1yiu1,4,4.81496E-06
实有,sat6yau6,1,1.20374E-06
拣唔拣到,gaan2m4gaan2dou3,1,1.20374E-06
规格,kwai1gaak3,2,2.40748E-06
保险单,bou2him2daan1,1,1.20374E-06
终,jung1,1,1.20374E-06
易唔易,yi6m4yi6,1,1.20374E-06
新买,san1maai5,1,1.20374E-06
阿意,a3yi3,6,7.22243E-06
开日工,hoi1yat6gung1,1,1.20374E-06
阿向,a3heung3,4,4.81496E-06
半钟,bun3jung1,2,2.40748E-06
有得食,yau5dak1sik6,2,2.40748E-06
得未,dak1mei6,18,2.16673E-05
暂定,jaam6ding6,1,1.20374E-06
礼拜三,lai5baai3saam1,2,2.40748E-06
秒钟,miu5jung1,4,4.81496E-06
欧芸,au1wan4,1,1.20374E-06
菜花,choi3fa1,1,1.20374E-06
肩周炎,gin1jau1yim4,3,3.61122E-06
针灸,jam1gau3,1,1.20374E-06
抗,kong3,1,1.20374E-06
抗过敏,kong3go3man5,2,2.40748E-06
难受,laan6sau6,1,1.20374E-06
听天由命,teng1tin1yau4ming6,1,1.20374E-06
从嚟,chung4lai4,2,2.40748E-06
鸡蛋,gai1daan2,16,1.92598E-05
芫荽,yun4sai1,1,1.20374E-06
戒口,gaai3hau2,4,4.81496E-06
鸡公,gai1gung1,1,1.20374E-06
鸡行,gai1hong2,1,1.20374E-06
原理,yun4lei5,1,1.20374E-06
蒸排骨,jing1paai4gwat1,2,2.40748E-06
唐宫,tong4gung1,6,7.22243E-06
蒸饭,jing1faan6,2,2.40748E-06
马拉糕,ma5laai1gou1,4,4.81496E-06
面包屋,min6baau1uk1,1,1.20374E-06
发糕,faat3gou1,2,2.40748E-06
虾蟹,ha1haai5,1,1.20374E-06
间接性,gaan3jip3sing3,1,1.20374E-06
老金,lou5gam1,2,2.40748E-06
孙仔,syun1jai2,2,2.40748E-06
麻疹,ma4chan2,1,1.20374E-06
荨麻疹,cham4ma4chan2,2,2.40748E-06
三九医院,saam1gau2yi1yun2,1,1.20374E-06
陌生,mak6sang1,3,3.61122E-06
先兆,sin1siu6,1,1.20374E-06
第六,dai6luk6,2,2.40748E-06
灵感,ling4gam2,2,2.40748E-06
降临,gong3lam4,1,1.20374E-06
五月份,m5yut6fan6,5,6.01869E-06
四月份,sei3yut6fan6,14,1.68523E-05
三月份,saam1yut6fan6,9,1.08336E-05
房屋,fong4uk1,2,2.40748E-06
屋契,uk1kai3,1,1.20374E-06
资金证,ji1gam1jing3,1,1.20374E-06
拒,keui5,2,2.40748E-06
非法,fei1faat3,1,1.20374E-06
后生女,hau6sang1leui5,4,4.81496E-06
痒,yeung5,1,1.20374E-06
师妹,si1mui2,3,3.61122E-06
安声,on1sing1,2,2.40748E-06
创伟,chong3wai5,2,2.40748E-06
玩一玩,waan2yat1waan2,2,2.40748E-06
柏印,paak3yan3,2,2.40748E-06
带唔带埋,daai3m4daai3maai4,1,1.20374E-06
订票,deng6piu3,4,4.81496E-06
订左票,deng6jo2piu3,3,3.61122E-06
绝望,jyut6mong6,1,1.20374E-06
机场路,gei1cheung4lou6,1,1.20374E-06
九零,gau2ling4,8,9.62991E-06
安静下,on1jing6ha2,1,1.20374E-06
明丽,ming4lai6,1,1.20374E-06
绮婷,yi2ting4,1,1.20374E-06
人唔,yan4m4,1,1.20374E-06
老远,lou5yun5,1,1.20374E-06
亲口,chan1hau2,1,1.20374E-06
订好票,deng6hou2piu3,1,1.20374E-06
嚟得彻,lai4dak1chit3,2,2.40748E-06
订到房,deng6dou2fong2,1,1.20374E-06
新歌,san1go1,2,2.40748E-06
查到,cha4dou3,5,6.01869E-06
区号,keui1hou2,1,1.20374E-06
记一下,gei3yat1ha5,1,1.20374E-06
面皮,min6pei4,3,3.61122E-06
上到岸,seung5dou2on6,1,1.20374E-06
小妹妹,siu2mui2mui2,2,2.40748E-06
大家姐,daai6ga1je1,2,2.40748E-06
地摊货,dei6taan1fo3,6,7.22243E-06
地摊,dei6taan1,2,2.40748E-06
䁯,hap1,2,2.40748E-06
敬老,ging3lou5,1,1.20374E-06
虚胖,heui1bun6,2,2.40748E-06
苗条,miu4tiu4,2,2.40748E-06
小兰,siu2laan4,2,2.40748E-06
艾,aai6,2,2.40748E-06
金桔,gam1gat1,1,1.20374E-06
心思思,sam1si1si1,2,2.40748E-06
血缘,hyut3yun4,1,1.20374E-06
罢,ba6,3,3.61122E-06
侄女,jat6leui2,9,1.08336E-05
丰满,fung1mun5,1,1.20374E-06
识唔识野,sik1m4sik1ye5,1,1.20374E-06
平平,ping4ping4,2,2.40748E-06
飞机场,fei1gei1cheung4,1,1.20374E-06
一阵仔,yat1jan6jai2,1,1.20374E-06
四十四,sei3a6sei3,1,1.20374E-06
四十六,sei3a6luk6,1,1.20374E-06
四十九,sei3a6gau2,2,2.40748E-06
五一,m5yat1,3,3.61122E-06
五十七,m5a6chat1,1,1.20374E-06
五十八,m5a6baat3,3,3.61122E-06
伟来,wai5loi4,1,1.20374E-06
落左嚟,lok6jo2lai4,2,2.40748E-06
攀升,paan1sing1,1,1.20374E-06
攀,paan1,2,2.40748E-06
唱埋,cheung3maai4,1,1.20374E-06
红歌,hung4go1,4,4.81496E-06
党,dong2,4,4.81496E-06
恨,han6,6,7.22243E-06
恨唔到,han6m4dou3,1,1.20374E-06
铜条,tung4tiu4,8,9.62991E-06
铜,tung4,2,2.40748E-06
铝合金,leui5hap6gam1,6,7.22243E-06
玻璃胶,bo1lei1gaau1,1,1.20374E-06
共产党,gung6chaan2dong2,3,3.61122E-06
蚀底,sit6dai2,4,4.81496E-06
落亲嚟,lok6chan1lai4,1,1.20374E-06
学习到,hok6jaap6dou3,1,1.20374E-06
技,gei6,2,2.40748E-06
精湛,jing1jaam3,1,1.20374E-06
达叔,daat6suk1,5,6.01869E-06
不少,bat1siu2,3,3.61122E-06
技俩,gei6leung5,2,2.40748E-06
朱叔,jyu1suk1,1,1.20374E-06
坚叔,gin1suk1,1,1.20374E-06
调走,diu6jau2,2,2.40748E-06
洗下脚,sai2ha5geuk3,1,1.20374E-06
洗下头,sai2ha5tau4,1,1.20374E-06
婉转,yun2jyun2,1,1.20374E-06
打下电话,da2ha2din6wa2,2,2.40748E-06
老样子,lou5yeung6ji2,1,1.20374E-06
包兄,baau1hing1,2,2.40748E-06
走后门,jau2hau6mun4,1,1.20374E-06
庶,syu3,1,1.20374E-06
粗粗啲,chou1chou1di1,1,1.20374E-06
技师,gei6si1,1,1.20374E-06
拉到,laai1dou3,3,3.61122E-06
帐目,jeung3muk6,1,1.20374E-06
挑战,tiu1jin3,1,1.20374E-06
上下课,seung6ha6fo3,1,1.20374E-06
洗下脑,sai2ha5nou5,2,2.40748E-06
额头,aak3tau4,4,4.81496E-06
洗脑,sai2nou5,1,1.20374E-06
经书,ging1syu1,3,3.61122E-06
罂粟,aang1suk1,1,1.20374E-06
工区,gung1keui1,3,3.61122E-06
清醒,ching1seng2,1,1.20374E-06
头脑,tau4nou5,2,2.40748E-06
学完习,hok6yun4jaap6,2,2.40748E-06
上吊,seung5diu3,2,2.40748E-06
吴春路,m4cheun1lou6,1,1.20374E-06
匙,si4,1,1.20374E-06
泊,pok6,2,2.40748E-06
车尾箱,che1mei5seung1,3,3.61122E-06
发动机,faat3dung6gei1,1,1.20374E-06
制冷器,jai3laang5hei3,2,2.40748E-06
嗱埋,la4maai4,1,1.20374E-06
用嚟,yung6lai4,2,2.40748E-06
消毒碗柜,siu1duk6wun2gwai6,1,1.20374E-06
传动,chyun4dung6,2,2.40748E-06
冰粒,bing1lap1,2,2.40748E-06
制冷,jai3laang5,1,1.20374E-06
毫纸,hou4ji2,1,1.20374E-06
母,mou5,3,3.61122E-06
菜园,choi3yun4,2,2.40748E-06
攞货,lo2fo3,5,6.01869E-06
两车,leung5che1,1,1.20374E-06
个零,go3leng4,1,1.20374E-06
银钱,an4chin2,3,3.61122E-06
洪仔,hung4jai2,1,1.20374E-06
刘超,lau4chiu1,1,1.20374E-06
车尾,che1mei5,1,1.20374E-06
收返,sau1faan2,3,3.61122E-06
佳佳,gaai1gaai1,1,1.20374E-06
礼品,lai5ban2,5,6.01869E-06
小礼品,siu2lai5ban2,1,1.20374E-06
毛巾,mou4gan1,5,6.01869E-06
谂唔谂,lam2m4lam2,5,6.01869E-06
失业,sat1yip6,1,1.20374E-06
手册,sau2chaak3,1,1.20374E-06
催熟剂,cheui1suk6jai1,1,1.20374E-06
秋完游,chau1yun4yau4,1,1.20374E-06
收楼,sau1lau2,2,2.40748E-06
阿敖,a3ngou6,2,2.40748E-06
大姨表,daai6yi4biu1,2,2.40748E-06
用得,yung6dak1,1,1.20374E-06
睇得掂,tai2dak1dim6,1,1.20374E-06
拍心口,paak3sam1hau2,1,1.20374E-06
越上越多,yut6seung6yut6do1,1,1.20374E-06
越掘越大,yut6gwat6yut6daai6,1,1.20374E-06
阿大头辉,a3daai6tau4fai1,1,1.20374E-06
大头辉,daai6tau4fai1,5,6.01869E-06
成班友,sing4baan1yau5,1,1.20374E-06
亿,yik1,12,1.44449E-05
不闻不问,bat1man4bat1man6,1,1.20374E-06
条款,tiu4fun2,1,1.20374E-06
包赢,baau1yeng4,1,1.20374E-06
垫底,din2dai2,1,1.20374E-06
新隆街,san1lung4gaai1,1,1.20374E-06
猪肉佬,jyu1yuk6lou2,3,3.61122E-06
摻,cham1,2,2.40748E-06
股份,gu2fan6,3,3.61122E-06
脑筋,lou5gan1,3,3.61122E-06
厂长,chong2jeung2,1,1.20374E-06
全民,chyun4man4,2,2.40748E-06
扩大,kwong3daai6,1,1.20374E-06
窗门,cheung1mun4,6,7.22243E-06
阿安,a3on1,4,4.81496E-06
一整,yat1jing2,2,2.40748E-06
第个,dai6go3,3,3.61122E-06
呑,tan1,1,1.20374E-06
换卡,wun6ka1,2,2.40748E-06
觉下,gok3ha2,1,1.20374E-06
向下,heung3ha6,4,4.81496E-06
新股,san1gu2,1,1.20374E-06
陆续,luk6juk6,1,1.20374E-06
大户室,daai6wu6sat1,3,3.61122E-06
猪头佬,jyu1tau4lou2,1,1.20374E-06
㗎,ga1,2,2.40748E-06
到候,dou3hau6,1,1.20374E-06
管番,gun2faan1,1,1.20374E-06
搬得到,bun1dak1dou3,1,1.20374E-06
搬唔开,bun1m4hoi1,2,2.40748E-06
头痕,tau4han4,2,2.40748E-06
栅栏,saan1laan4,1,1.20374E-06
私人店,si1yan4dim3,9,1.08336E-05
车壳,che1hok3,1,1.20374E-06
有唔有,yau5m4yau5,1,1.20374E-06
订货,deng6fo3,4,4.81496E-06
老四,lou5sei3,1,1.20374E-06
广东话,gong2dung1wa2,2,2.40748E-06
倒桩,dou3jong1,11,1.32411E-05
屎忽,si2fat1,2,2.40748E-06
练唔到,lin6m4dou3,1,1.20374E-06
上完班,seung5yun4baan1,1,1.20374E-06
路试,lou6si3,2,2.40748E-06
逐个,juk6go3,2,2.40748E-06
车下,che1ha2,2,2.40748E-06
打工仔,da2gung1jai2,4,4.81496E-06
大会,daai6wui2,2,2.40748E-06
嘉慧,ga1wai6,1,1.20374E-06
报左名,bou3jo2meng2,5,6.01869E-06
表示,biu2si6,6,7.22243E-06
车证,che1jing3,1,1.20374E-06
家乡,ga1heung1,2,2.40748E-06
走得到,jau2dak1dou3,1,1.20374E-06
阿秀,a3sau3,1,1.20374E-06
煲饭,bou1faan6,4,4.81496E-06
生菜,saang1choi3,6,7.22243E-06
东城,dung1seng2,1,1.20374E-06
鱼肉,yu4yuk6,1,1.20374E-06
咸鱼,haam4yu2,4,4.81496E-06
梅香,mui4heung1,2,2.40748E-06
食饱,sik6baau2,4,4.81496E-06
街去,gaai1heui3,1,1.20374E-06
祭仙,jai3sin1,2,2.40748E-06
拉长,laai1cheung4,1,1.20374E-06
著,jeuk3,3,3.61122E-06
歹,daai2,1,1.20374E-06
阿心,a3sam1,1,1.20374E-06
驶,sai2,1,1.20374E-06
跑嚟跑去,paau2lai4paau2heui3,2,2.40748E-06
阿仁,a3yan4,1,1.20374E-06
恰,hap1,2,2.40748E-06
鲩鱼,waan5yu2,6,7.22243E-06
飞机菜,fei1gei1choi3,2,2.40748E-06
租野,jou1ye5,1,1.20374E-06
冷气,laan5hei3,5,6.01869E-06
落街,lok6gaai1,2,2.40748E-06
元肉,yun4yuk6,2,2.40748E-06
纪师傅,gei2si1fu2,1,1.20374E-06
难过,laan4go3,2,2.40748E-06
舒舒服服,syu1syu1fuk6fuk6,2,2.40748E-06
上亲,seung5chan1,2,2.40748E-06
休左息,yau1jo2sik1,1,1.20374E-06
钟点,jung1dim2,1,1.20374E-06
车箱,che1seung1,1,1.20374E-06
过唔得去,go3m4dak1heui3,1,1.20374E-06
机电,gei1din6,1,1.20374E-06
老婆仔,lou5po4jai2,2,2.40748E-06
发工资,faat3gung1ji1,4,4.81496E-06
上交,seung6gaau1,1,1.20374E-06
负担,fu6daam1,2,2.40748E-06
中奖,jung3jeung5,1,1.20374E-06
五百万,m5baak3maan6,3,3.61122E-06
查实,cha4sat6,3,3.61122E-06
唉声叹气,aai1seng1taan3hei3,1,1.20374E-06
晒住太阳,saai3jyu6taai3yeung4,2,2.40748E-06
厂区,chong2keui1,1,1.20374E-06
东电,dung1din6,1,1.20374E-06
团体赛,tyun4tai2choi3,1,1.20374E-06
退步,teui3bou6,3,3.61122E-06
隆,lung4,1,1.20374E-06
屏幕,ping4mok6,3,3.61122E-06
修唔修,sau1m4sau1,1,1.20374E-06
新北江,san1bak1gong1,1,1.20374E-06
张来,jeung1loi4,4,4.81496E-06
人名,yan4meng2,3,3.61122E-06
高三,gou1saam1,10,1.20374E-05
同桌,tung4jeuk3,2,2.40748E-06
大人物,daai6yan4mat6,1,1.20374E-06
窜班,chyun3baan1,1,1.20374E-06
十三班,sap6saam1baan1,1,1.20374E-06
报告,bou3gou3,6,7.22243E-06
南澳,laam4ou3,6,7.22243E-06
电网,din6mong5,1,1.20374E-06
停工,ting4gung1,1,1.20374E-06
复工,fuk6gung1,1,1.20374E-06
